node,spring_x,spring_y,bfs_x,bfs_y,arf_x,arf_y,spectral_x,spectral_y,force atlas_x,force atlas_y,kamada kawai_x,kamada kawai_y,random_x,random_y
cube474_cluster0,-0.22399473281847232,0.43738521350767384,0.4162422184493492,-0.01839275608375778,-3.377444267272949,-6.332229137420654,-0.42275242867726137,0.3656474240365537,-137.6912841796875,218.4508819580078,0.26130727234371454,0.16475365100813966,0.35028520226478577,0.18902575969696045
cube475_cluster0,-0.22911028584634585,0.427796263112329,0.4162422184493492,0.0,-2.4459822177886963,-2.5632617473602295,-0.41768399212795576,0.3691561440340197,-135.0377197265625,220.44468688964844,0.24637951010458195,0.17533074210034738,0.4726213216781616,0.39278116822242737
cube480_cluster0,-0.3719367638876895,0.530119028957135,0.47142048670062253,0.01839275608375778,1.5161285400390625,-1.198346734046936,-0.4737186493555213,0.3772449965162818,-173.90036010742188,208.56434631347656,0.1956494210331609,0.5077322570082372,0.618929922580719,0.43676629662513733
cube481_cluster0,-0.3280446787255627,0.4140625780578077,0.39784946236559143,-0.00919637804187889,-7.677408218383789,-2.9568519592285156,-0.33576479207254717,0.433692478638146,-132.0623016357422,229.69618225097656,0.21688361281805218,0.12281710569788577,0.2609221637248993,0.4124722182750702
cube482_cluster0,-0.32610205327114833,0.44570123266735096,0.39784946236559143,0.00919637804187889,-3.3821423053741455,9.23581600189209,-0.345033616187832,0.43062016085780275,-136.48985290527344,232.52252197265625,0.23300187240697554,0.13495525984883686,0.41903403401374817,0.9024218320846558
cube486_cluster0,-0.45557329638465355,0.3146429648821142,0.37945670628183364,-0.01839275608375778,12.997210502624512,1.809617042541504,-0.1637301992270332,0.5411110107252304,-103.12090301513672,208.53411865234375,0.1024291315551183,0.08623574712067288,0.9796162843704224,0.6235688328742981
cube487_cluster0,-0.40835064796312565,0.3610219338605648,0.37945670628183364,0.0,-9.602012634277344,5.957672119140625,-0.23731798244759442,0.49884716747635216,-117.81666564941406,225.2056884765625,0.16687869851466042,0.10183152066147179,0.0831841230392456,0.7329987287521362
cube488_cluster0,-0.4251159030451414,0.3823682103625817,0.37945670628183364,0.01839275608375778,3.1133952140808105,10.999062538146973,-0.24101538129784872,0.49995212481985335,-120.53093719482422,231.05630493164062,0.14854025079910702,0.1721573849457501,0.6786854267120361,0.8260228633880615
cube491_cluster0,-0.4993870763314101,0.27999571216329744,0.36106395019807586,-0.04598189020939446,-2.675177574157715,-11.550884246826172,-0.13856907397799262,0.5555703750120491,-98.09931945800781,200.8435821533203,0.09364622585064598,0.108189173472221,0.3474513292312622,0.058880094438791275
cube492_cluster0,-0.46976671470528475,0.23193890096586037,0.36106395019807586,-0.027589134125636672,2.2516696453094482,-9.980175018310547,-0.12470558823070027,0.5552668366625693,-99.05509185791016,187.5128173828125,0.06267723324973491,0.10400001501985108,0.6118218302726746,0.12401461601257324
