MSU,BA24_1,BA24_2,BM24_1,BM24_2,IA24_1,IA24_2,IM24_1,IM24_2,ZA24_1,ZA24_2,ZM24_1,ZM24_2,AG7PX1_count,AG7PX2_count,AG7PX3_count,AG7UI1_count,AG7UI2_count,AG7UI3_count,AG8PX1_count,AG8PX2_count,AG8PX3_count,KITPX1_count,KITPX2_count,KITPX3_count,KITUI1_count,KITUI2_count,KITUI3_count
LOC_Os04g12890,142.8091811038745,107.22031098020882,31.798792307411443,53.91383634452798,77.7877736983157,90.02373298466054,55.092211311330736,86.45759343165956,115.62844536040463,93.99018715656747,94.3755919002268,65.14559561395157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC_Os04g12920,326.9228182858632,502.7214795735692,874.3410722981806,822.0026972104804,605.431645611691,359.61240472984434,548.4449172288121,958.7349984823094,380.27641097104697,304.91842512836774,906.060849602787,825.54478862114,9969.939325995783,6971.356006958287,8240.549979946927,8891.105855662528,8956.89051218595,9142.435427490807,7220.911486695362,8934.789543858664,8669.67033208828,8219.025573403991,6278.854075439333,6633.923975814876,7419.377946868012,7391.934304518034,6828.51017038926
LOC_Os04g12950,22.19435290467503,7.088946180509674,4.437040787080666,17.252427630248953,35.56012511923004,129.27408056597253,18.754795340027485,18.80401559270137,51.09163864762065,24.388671318071403,20.490733940759053,46.408596435283464,4.980611627823546,23.282200404917944,8.470462534453524,3.5645219252956815,0.0,0.0,10.838592958682165,12.05330941653732,31.438135095438675,11.141923506647977,44.21728222140376,11.30996699797952,9.293099041012072,6.653406214687699,0.0
LOC_Os04g12960,112.50240955128378,85.51041330239794,32.53829910525822,49.60072943696574,107.3642239176753,167.80423828340724,39.07249029172393,40.87829476674211,91.42714284311063,233.3808239975448,37.82904727524748,73.95190976679316,87.16070348691206,216.19186090280948,170.61931676542096,177.0379222896855,67.50819228565453,83.5137466099135,42.150083728208415,178.608130445053,170.49142494064822,22.283847013295954,183.85080502583665,2.5133259995510047,46.46549520506036,13.306812429375398,12.815835501498356
LOC_Os04g12970,21.42903039072072,23.03907508665644,2.958027191387111,10.782767268905596,13.67697119970386,14.403797277545687,0.0,3.2702635813393686,5.3780672260653315,6.003365247525268,0.0,1.5092226483019013,18.677293604338296,73.17262984402782,111.32607902424631,0.0,0.0,0.0,0.0,90.9476983247816,106.4059957076386,0.0,186.17803040591053,0.0,3.4849121403795267,0.0,0.0
LOC_Os04g12980,601.5434959680887,633.1315057467702,344.240414397675,303.80446780141517,628.4568266263924,544.2834896252576,442.88667745669073,288.39636957936557,676.2919536777154,643.6733176330998,477.7887481378914,396.67653476643017,1088.2636406794447,1951.2701291740752,2116.4055675370305,1907.0192300331894,1643.1011800954846,2010.1294843747232,1465.6186256351327,1951.5403700775425,2210.342729017765,1470.7339028775332,1954.8693192620606,1446.4191127416032,2887.8305269945013,1482.3789046324193,2070.339971469325
LOC_Os04g13140,0.0,0.0,0.0,8.626213815124476,0.0,0.0,3.125799223337914,0.0,0.0,6.003365247525268,0.0,0.0,0.0,0.0,0.0,129.5109632857431,48.220137346896095,60.3154836627153,0.0,9.861798613530535,89.477769117787,12.379915007386643,0.0,27.64658599506105,360.1075878392178,17.29885615818802,22.136443138951705
LOC_Os04g13210,6852.697789946904,7193.06507753591,1345.1628652832887,1548.4053798148436,4557.1668037413265,5062.934743057309,1426.1458956479235,1330.179711709788,5275.88394877009,8674.862782674012,919.7187118794545,1062.4927444045386,1002.3480900994887,3183.0093982152102,1674.7314496690967,1246.39449987839,861.9349550757677,1197.0303680754266,1203.0838184137203,2241.9155514759414,2317.9578837675363,656.135495391492,1371.8993615535533,633.3581518868532,900.2689695980445,271.45897355925814,687.3948132621845
LOC_Os04g13220,2003.6143415323872,1465.639622820375,932.5180720847867,1012.5018465502355,1403.2572450896162,1974.0404168876362,1698.8718778841564,1146.2273852594487,1492.4136552331295,1481.33037482686,791.2575721739265,718.389980591705,1669.7500482278438,2420.240165901708,1937.3157882371559,3628.6833199510033,3295.8463876603482,4049.2567974334443,2394.1247557622382,2613.376632585592,2644.4308251432453,1278.8452202630401,980.9254977011411,1166.1832637916661,1443.9152634972506,721.2292336721466,923.9052320625632
LOC_Os04g13364,361.9975491003893,263.17712695142166,25.88273792463722,126.15837704619548,133.35046919711263,216.41705409512394,32.8208918450481,22.89184506937558,116.97296216692095,289.1595913536139,5.516736060973591,1.5092226483019013,4.980611627823546,29.934257663465928,4.840264305402013,0.0,0.0,0.0,3.6128643195607215,9.861798613530535,30.22897605330642,2.4759830014773283,0.0,0.0,0.0,0.0,2.3301519093633374
