MSU,TPM Norm,TPM IsoForest,TPM SD,TPM SDmean,TPM MeanCorr,TPM PC1,TPM PC2,DESeq Norm,DESeq IsoForest,DESeq SD,DESeq SDmean,DESeq MeanCorr,DESeq PC1,DESeq PC2,DESeq Mock,DESeq Attack,DESeq Old,DESeq New,LFC New,LFC Attack
LOC_Os02g13910,16.836530943398518,0.16077785534524042,1.3702958597269341,0.46482291110728624,0.5291724639977797,-0.72129744,-0.17691962,1622.1668121854466,0.1596144055127477,123.24457145606372,0.4282177962589339,0.4945771142879057,-0.8143028,-0.22278002,325.1487726955693,223.6860139600394,402.9943047243536,181.98475060858365,-0.022476100591384406,-0.010575421374413486
LOC_Os02g13950,33.4433810110581,0.16708055933297844,2.318455711641941,0.38508366724085114,0.33101274082849835,-0.6732276,-0.19892156,1628.1713651212526,0.1610813237873463,117.50089890912984,0.4032907189937194,0.3849123992101708,-0.8191764,-0.31777126,217.98918370824342,316.925824189098,212.69433662650644,316.925824189098,0.022320607976805004,0.020945447377114415
LOC_Os02g13960,127.15035919994303,0.1514000865467806,6.651903757970165,0.2820587444605007,0.39424304245867353,-0.40599996,-0.17108965,9847.885806257182,0.12024119636434077,567.0928678638453,0.31301969116346284,0.45832703382986517,-0.049481664,-0.15515678,1448.59130617549,2051.050988052295,1231.1901195688347,2310.54698954094,0.14103090363802276,0.07791222249135953
LOC_Os02g13965,17.815012645758426,0.16442667986660103,0.9899579373986671,0.30108274092286613,0.20875708784561076,-0.71708405,-0.19862197,1026.7418099083518,0.16179453906192587,56.248397733340695,0.296464570870969,0.3047621224557617,-0.87362546,-0.31821984,210.1714163664863,185.80898488033935,147.81295363543427,211.49496756754377,0.011108928054619792,-0.003822753012175104
LOC_Os02g13970,831.904914723895,-0.04921866138984998,60.18704948301171,0.40446175019242603,0.585950277775252,1.4266568,-0.5188331,47279.79314293685,-0.09748458499624435,3704.7898443269623,0.4441584532789789,0.5941146583438742,2.9976084,-0.54004204,8126.410203371461,10279.645816876151,4607.442954214647,11413.876876572353,0.39391701552509156,0.10206821749193323
LOC_Os02g13990,283.96623694940064,0.10833734020732322,5.243842139280066,0.09638260249732325,0.21200132026969803,0.051812723,0.028010506,12324.690048650642,0.11849898240385187,248.7911990900278,0.10545174905393487,0.3023440957112304,0.23232928,0.14001608,2401.0623398782536,2249.426769598149,2299.2006237279816,2360.8497919086326,0.01148655717055637,-0.028319389035278288
LOC_Os02g14000,153.78377750268666,0.15348125081271158,5.540649032210226,0.19045274722242173,0.47812161986508117,-0.3186631,-0.02314079,6503.486169694349,0.14001203111768762,174.63385943364617,0.1408554553710785,0.38465643985141074,-0.31170437,-0.00018871634,1139.7900481782729,1274.1995783970801,1316.2813754026515,1154.8732967936867,-0.03720088323744641,0.031698971155156394
LOC_Os02g14059,197.7515816958064,0.13752210514334395,14.29361469861105,0.4040230215918377,0.5351224874350916,-0.21593444,0.13054107,4620.829953618985,0.14896851455945803,284.40512842051464,0.3368332246468623,0.5184533339937641,-0.5044029,-0.005636368,755.861944364694,841.48524320632,1095.512129332305,638.9005590695799,-0.1836433485484767,0.03654451158603697
LOC_Os02g14090,113.64417896857093,0.158255296400787,5.950758112056017,0.28233630631855683,0.2945325363086696,-0.44646993,-0.1608212,5319.264329494439,0.14499958335076585,298.501797719129,0.30431749805698455,0.3787827186614402,-0.47216606,-0.22034918,926.9558665070174,1185.607344426671,802.2042906030262,1191.9150852052458,0.07960884937304673,0.04948443442736262
LOC_Os02g14110,150.38505734265453,0.1403913056151591,14.751277304546441,0.5886042805537103,0.5713383659324275,-0.37036777,0.11400742,8010.2764811282395,0.12564914582897557,721.1028279977235,0.5265160532631487,0.5666069975482263,-0.18594955,0.3747598,1186.4125315834676,1049.550048570799,2036.962184524015,766.5644298630564,-0.234785093797652,-0.02944486779220116
LOC_Os02g14120,85.70897066539779,0.1628378319335298,2.3101212765418744,0.14139404893045937,0.33355328210915514,-0.51867473,-0.1227935,5668.341329067776,0.14826867777388203,124.44396710013105,0.11479901136980304,0.17792472769742465,-0.40886763,-0.089995064,1142.9386198078982,1064.6726906352512,1093.000520693038,1067.2657610643046,-0.0038152838422174894,-0.0113588402392523
LOC_Os02g14130,572.918000169999,0.0214240966073167,28.590866648281942,0.26813468088244263,0.5542774371793293,0.8886181,0.6361315,27135.79834119498,-0.015395672948495531,1099.0396469447903,0.21508849197221624,0.5184862795809458,1.7907872,1.3718249,4454.555184725831,5068.001678050266,6166.904303152771,4275.11302319572,-0.15908845123560772,0.05602060795782492
LOC_Os02g14170,20.19320560285027,0.1612469113177153,2.1538777733114824,0.6604669306399059,0.40593731538651445,-0.7176487,-0.17240526,733.2575903645168,0.1575506386280831,75.3607865252524,0.6270346282027118,0.3796270305468276,-0.906248,-0.2932484,125.353383087667,98.01971398248918,161.38283240321368,71.3938985046797,-0.02466401240478896,-0.007442351395404987
LOC_Os02g14190,19.974149818409742,0.15641603983630376,3.2351861531826875,1.4926359742491084,0.20972073781260217,-0.73123175,-0.2096606,740.0570964207405,0.15350472063040566,120.49186977089757,1.517568948526631,0.21967103606520466,-0.92733943,-0.34686592,19.63224074394302,43.41979535562175,35.48570292898848,33.42577051994393,-0.000904250667124066,0.011931620320900643
LOC_Os02g14290,60.91633178007242,0.16286226382178043,5.454150980835691,0.5229144270105146,0.5881221130817416,-0.60384804,-0.080685504,1999.1446681195725,0.1549347299495752,162.0278684488906,0.4624825043697998,0.5792736078499076,-0.77369255,-0.17136629,355.7813189565804,259.97821515511947,505.6410570398506,219.40162492837723,-0.08387266086788887,-0.03150810811645818
LOC_Os02g14430,194.46274882242093,0.09344498285618985,29.245267268835054,1.2175224477485873,0.38593143200136354,-0.39152625,0.17150722,6044.23360519667,0.11907088968088186,919.6453523551382,1.2530558789007549,0.37571690573336947,-0.558042,0.10671895,382.4262588967853,545.391741902568,1052.0222162640393,215.3917615903896,-0.32943396215535065,0.07374056540083523
LOC_Os02g14440,764.7090029445495,-0.047046194675698594,124.22503033252309,1.50664858819997,0.3916183812474893,0.49359474,1.3263576,24896.363553631498,-0.009471347409945263,4067.3666278393844,1.5344864790055261,0.38913317540378434,0.51133746,1.5782459,1962.9943288964414,1012.6770476042274,3660.2054182663014,96.80528610804026,-1.5732617685585502,-0.2872406164102321
LOC_Os02g14480,103.86308379986444,0.14439127021324882,12.006971844636043,0.7436251633047269,0.5829065368858944,-0.5111235,0.041125514,5708.543242814877,0.12569613137313373,633.676990859816,0.6996645260614944,0.577298718927786,-0.44271573,0.22248593,770.7668848397662,375.8412351079611,1659.4589308034542,346.637620206826,-0.2389348394323168,-0.10953745989565696
LOC_Os02g14490,14.198333073902486,0.16353494275366037,1.6719338441298632,0.7651599435159859,0.4607119462551373,-0.7334472,-0.17956752,586.4696729732311,0.1615535748936036,67.91378728967986,0.7455715516769773,0.44385241224504157,-0.9201446,-0.29876837,109.5084151667169,50.26651999102009,135.96557767048756,37.37060644384447,-0.025967322899820396,-0.015674084937892182
LOC_Os02g14500,71.51669191691856,0.14462895532328368,9.48299472608076,0.9351390260787971,0.5754253531270781,-0.6218986,-0.30957088,4016.0607597626586,0.13179267709506093,532.7292897203564,0.9358066778369173,0.5756593024933633,-0.7228146,-0.51212656,375.5079420410723,864.5487151245636,6.905765106545669,999.3289261710942,0.35472983444727807,0.06100326524952859
LOC_Os02g14530,77.73632634954429,0.16620028080212673,3.6483755133530575,0.2511676212963879,0.3605956503407434,-0.5487137,-0.11870503,5255.60237017819,0.14680615339268682,230.43432449261505,0.2337442163758937,0.2798278648116984,-0.46396863,-0.07950193,1138.4649266203112,792.92904012889,1090.8387336310261,844.4167712780142,-0.03603531524442988,-0.050902473143021834
LOC_Os02g14630,27.317209754046004,0.1611242599535866,2.7128783626946458,0.5984303909027078,0.3284643876215086,-0.6938871,-0.16901858,1003.7486349956695,0.16555201614092074,95.2417366257963,0.5633711599516135,0.29338319897867926,-0.8748319,-0.28566515,95.93535617427389,227.45600295936592,166.94021007718408,121.3231670723891,-0.01329025677975707,0.03594898601621159
LOC_Os02g14720,36.542536620493806,0.16757598199355617,1.2645299659153109,0.18267556004660163,0.2691641994287396,-0.66073316,-0.17179446,1980.8461264964108,0.16278969480891414,67.28847790543271,0.17922000044641187,0.1530487562359393,-0.77458626,-0.2585603,353.2412045125818,389.79367919156005,387.10791288141695,349.969166892573,-0.006800309745109629,0.006639176951232111
LOC_Os02g14730,106.71775566711398,0.1593304498674709,3.260999384879096,0.16074324231048315,0.16835511708730252,-0.45853543,-0.12231874,7055.175472809836,0.1355123275679324,235.30408747488062,0.1758637389744698,0.2593409240594995,-0.28380144,-0.08016583,1335.737487442981,1410.2985803247723,1279.285924374479,1476.3831904434855,0.02841349190619109,0.010770638814281731
LOC_Os02g14760,457.1609076774808,0.04296759193065075,26.156002813251682,0.3108133089416229,0.45141664839069295,0.5531461,0.4284505,18333.179399415803,0.06949060553181069,924.5561901761861,0.27116459464910164,0.39305675878403634,0.8912474,0.7532404,2885.6903038046694,3786.129256323561,3816.6049475595237,2968.375972284236,-0.10912579486234988,0.1179099345746264
LOC_Os02g14770,505.64300482451347,0.02887021793572636,33.930416500619266,0.37107793644581016,0.320577210282057,0.6154937,-0.09524645,53841.213905248514,-0.14566025205186695,3879.5716471239557,0.40256962428469356,0.3614430958018354,3.8423681,0.51541966,8229.178469700775,10634.850978310227,6326.445225880854,11469.730285694126,0.25836267386621997,0.11136299078909294
LOC_Os02g14780,155.80604018903847,0.14572805155311502,3.4989506870525102,0.11746312638398199,0.3011741874291223,-0.31686288,-0.10894706,11010.251108315006,0.12730511636733655,301.3834345516763,0.14364023030148348,0.47639397055106025,0.096443266,0.009422781,2139.8488065447586,2167.8104415388207,1799.5635034707548,2266.022170309016,0.06746975216652334,0.0038005256377413254
LOC_Os02g14790,108.08086622649087,0.15785512979880217,4.407930618980381,0.2166544709244856,0.4096540058203744,-0.4546853,-0.07903613,3489.838893690086,0.1604921846335386,116.14354837022096,0.17547557257212398,0.2982589096711178,-0.6205377,-0.16129111,659.7559770206393,668.8038916655188,712.8665567216567,614.7135667860557,-0.029334619232669664,0.0026972512334302707
LOC_Os02g14800,48.03533377304106,0.14891633519467107,6.412326874348659,0.9468471394979753,0.5859686914058718,-0.6681263,-0.2772654,8394.547232209141,0.0785527445728344,1118.276026284068,0.943192017321141,0.5882942217756068,-0.4463086,-0.7020669,842.9958081368868,1827.0983936811797,0.0,2153.9203816152108,0.3729111577627327,0.03755022412771785
LOC_Os02g14840,82.97665953627904,0.14547848415347714,9.987891111155948,0.7922371969306785,0.5541262400581213,-0.57839656,-0.29975903,4677.179625993907,0.13142681932170608,570.2829176263134,0.8088954695921378,0.5569327446346093,-0.64201784,-0.490121,442.5505423547553,1183.3941057675688,133.92516133829366,1187.7988552296777,0.21452197254151753,0.09682912488366605
LOC_Os02g14860,227.92065246889354,0.1256911066455298,7.444845641072283,0.17213248828386152,0.4412177137682151,-0.10569822,0.049357478,4439.824014754733,0.15492764440959084,100.9090657307355,0.1189001868564327,0.303537504991827,-0.5237787,-0.12077235,820.9128440328736,843.3854103776512,868.5692034072536,802.8927561254892,-0.03325103992982834,0.011421274478215858
LOC_Os02g14874,35.779027280830746,0.16563543516556178,1.5603288555973136,0.23242430913384463,0.1602134017269725,-0.6657565,-0.18396924,1303.9377553127015,0.15892844636312403,61.46229830836181,0.2523216889324697,0.2665683436689325,-0.846758,-0.30356884,255.95011392026476,246.30594795599845,209.4529313078005,264.85332266884404,0.01518738131416916,-0.002486295897264666
LOC_Os02g14890,7.8023530954404094,0.151086982097424,1.2489115667292938,1.4395466362750946,0.25795509815635714,-0.75362104,-0.19730759,141.30975995809555,0.15180608565981668,22.608291506329557,1.4374600405769866,0.256799816002469,-0.96156657,-0.33913425,15.184384942136091,6.574532409020357,19.10654969601662,6.990455728090012,-0.006115880716737981,-0.005031995649472524
LOC_Os02g14900,4.927959554260348,0.1619689887168318,0.6753894241919511,0.9956124983472091,0.5514250448839227,-0.7555658,-0.1950112,542.2954093757264,0.16132844248645695,73.15466878682724,0.9656918317167417,0.545207014252324,-0.92398196,-0.28929693,69.96829935299829,26.60149892690965,133.44532293039754,20.106607996408037,-0.011624660598690153,-0.005928964779667027
LOC_Os02g14929,35.14234925614842,0.1637034255565603,3.388924433012647,0.5754634912771114,0.2819633188209488,-0.6759793,-0.20546387,1646.794600987321,0.15802950476625882,162.12882264600287,0.5914993921274648,0.3190893719845268,-0.82948774,-0.32891327,135.27187672214276,308.2412617394777,182.97641865169984,334.94613197113347,0.03161134079369052,0.04302055833173814
LOC_Os02g14970,25.61373651229536,0.15392724838774224,3.451769316920457,0.9638496937651624,0.5054541194659278,-0.7108496,-0.14827985,362.1477024105025,0.15626987062863884,48.58830016180787,0.9558298465094759,0.49643270671414363,-0.9403946,-0.31255412,49.43441830044894,37.332931302127456,96.07182064556139,10.693565775887043,-0.07071846550832196,-0.00916770107502824
LOC_Os02g14980,132.2401326574004,0.13655042516353816,12.73720976751014,0.5745556793138104,0.5469037846711063,-0.42357263,0.06073576,8400.057243939982,0.11364465656661882,762.2275185541862,0.5318575927198377,0.534967124603882,-0.17293756,0.3641556,1450.550193756746,1057.403962450774,2251.1125569363467,828.2474520302009,-0.21270253389132998,-0.067246512013591
LOC_Os02g15110,45.671598963997944,0.13979234091298592,7.031083305852712,1.29124425025056,0.39652319080787685,-0.68436766,-0.11578924,509.18622037559624,0.15575990027789632,78.6136139474862,1.3009710040998301,0.390211643067579,-0.93608505,-0.30578813,37.71142319841698,18.06432159780361,91.34518982795507,12.195438307337971,-0.0914196391472911,-0.033281212136615314
LOC_Os02g15120,52.12561609396886,0.14885597640372067,7.100835541209613,0.9839691422500517,0.47368918754832406,-0.6574423,-0.09428127,1231.0890652757455,0.15296113040121195,167.34180061192424,0.9798563304776029,0.46751679636740334,-0.87560534,-0.23943123,154.29900684479867,61.418693432532265,286.09798903925895,44.77244482496862,-0.12156172995077796,-0.06034502909244829
LOC_Os02g15160,23.141282902266173,0.1651479802623847,2.30643296221436,0.6013307913419045,0.5601973058292757,-0.7070067,-0.15849939,711.4808016531,0.1599973009867377,67.34562506831472,0.5615865639991996,0.5483977858545589,-0.90268266,-0.2838166,127.60399154574539,70.13122444367089,176.86221657737858,61.418693432532265,-0.038579532876221644,-0.02181861583820473
LOC_Os02g15220,87.36322589157278,0.16601757067875506,2.0923377240234653,0.12538564599128324,0.2526923639645885,-0.51581514,-0.15111041,6322.534463989273,0.14644703764404976,185.23341111652152,0.15396106203567833,0.421735035539325,-0.36151952,-0.13917622,1253.5051988744758,1178.739655007421,1057.4101520409235,1255.1070857332825,0.028081893484087832,-0.010076302250528024
LOC_Os02g15230,323.2548048833345,0.08741427930584972,23.28277994889117,0.40237776841729467,0.3065134759899618,0.15436833,0.15191437,24727.705806414306,0.018249143265611834,1684.4150999452686,0.37745457645437674,0.26936863696515906,1.4866941,0.8761498,2851.970235736354,5912.774813787686,4051.899599644822,4251.137016016449,0.020841404961461425,0.31656754252554714
LOC_Os02g15260,267.1167462005278,0.06544861249320255,29.07269556392367,0.6798467361751219,0.572476264256931,-0.14955962,-0.4677272,4041.866599553611,0.13365842392341426,451.877517130514,0.707067590200295,0.5753783678115576,-0.68102974,-0.44687036,571.5991856814629,779.9075821753056,179.18752346384565,963.1573875746808,0.584645173236224,0.1081518272205759
LOC_Os02g15270,43.401626455771215,0.16077540793310974,3.0247101699211356,0.38741202183001267,0.49853857805631074,-0.65127033,-0.21521184,1242.8730848354824,0.15726374424446388,92.04543987733794,0.4155909071188225,0.5335018175247236,-0.8627643,-0.34231275,207.19889541819995,228.8147402388457,137.72942885156354,283.43952075086816,0.051719073560008266,0.007115357503046014
LOC_Os02g15280,37.673295166280546,0.15360507040193472,4.599838412770085,0.8107288663202374,0.43069073936912367,-0.68099654,-0.13724782,391.7956519083475,0.15710534729442371,47.37262487061065,0.7979805767526224,0.4169312480494475,-0.93768144,-0.31650156,114.57418421748923,27.69862644996553,104.54495107081351,23.01086343157125,-0.07710956340003443,-0.07254916178429169
LOC_Os02g15290,1044.6928829639735,-0.10000744712138576,162.51552135829556,1.3274425308593856,0.4818063161277421,1.1075667,2.2506478,18156.618668090352,-0.008292790175601472,2836.4687464197245,1.3427814659412154,0.47860039502345936,0.23836483,1.3335164,2302.691371754201,99.71374153680874,3689.722371462106,52.03284128307165,-1.8425664818674028,-1.3593355653058252
LOC_Os02g15310,238.50146158797148,0.12345289224299477,8.134703198335396,0.17997072426063204,0.2267170013998351,-0.09053636,-0.013358208,12268.06324554596,0.11752336654678469,413.52272313282526,0.1777937873398304,0.2712981453185977,0.2092389,0.13385348,2570.0869820781054,2012.9026725617325,2250.082051834998,2164.009143291185,-0.016931590491841914,-0.10607829120817514
LOC_Os02g15350,40.791898793093445,0.14563844925156638,7.42401364942029,2.538334833135357,0.2708642908775237,-0.71602625,-0.14448255,1503.543674330839,0.13189498126264332,272.77066302228064,2.4818465389289974,0.2663493483493987,-0.8962631,-0.24926074,0.0,0.0,0.8175658953348421,0.0,-0.010580430317346642,0.0
LOC_Os02g15360,18.4014874133854,0.16698219238508327,0.9812085026670455,0.28791687938604577,0.35844404497575727,-0.7156827,-0.20269382,1434.2707595305974,0.16238904529685827,79.75666639582957,0.3013129300257144,0.43901614400046385,-0.8381099,-0.319109,274.04831891987345,265.00447072076025,191.35821271769893,311.53801494199723,0.01572517025179103,-0.001083201804764037
LOC_Os02g15520,74.47906125937138,0.16436336762781195,3.2586114884495854,0.23322009538929883,0.3620386631029978,-0.557206,-0.18143563,4663.641715957926,0.1527558805485124,238.7231662804378,0.27553238048094947,0.43105037907751437,-0.5386895,-0.24532792,811.527047086528,789.5808545123637,676.4533837909689,1091.6761695367236,0.0644344842817176,-0.003690656787257595
LOC_Os02g15540,476.6397223807912,0.027197148583395225,38.67151022111675,0.46306784995260036,0.4168532977157005,0.5147435,0.5280781,10227.514424057907,0.10598017394723236,774.7155627879736,0.426712966061799,0.37554212103264645,0.003765005,0.32078135,1569.428386123222,1759.2371900689088,2147.2860817989063,1496.8018784536346,-0.1566377438542887,0.049553055761906335
LOC_Os02g15550,792.1990532096789,-0.03049977005541582,53.91521860276571,0.37707108797086,0.5503613083643645,1.4836726,1.1396374,37641.32998856242,-0.08500767991680303,2240.162903266226,0.3245447769221498,0.5248623281576522,2.8571122,2.3649042,5647.995059390865,7259.379534959977,8804.262650545992,5584.610371002332,-0.19767167714510286,0.10898812905229534
LOC_Os02g15580,127.75749551658461,0.15457362516773754,5.85213497065523,0.2447887970716265,0.5501603773607092,-0.4096072,-0.19412091,11002.103835835615,0.1200706683103363,595.9959371333271,0.2928756775491728,0.5691036493011065,0.028986368,-0.20533602,2131.7224996848818,2401.392670335822,1367.9786424199074,2608.488038722841,0.1480277773055191,0.02732189038633622
LOC_Os02g15594,73.34958992241533,0.16692408156831612,2.440328016334234,0.17541767321689752,0.3836665277098609,-0.5552523,-0.12824023,2577.711826592891,0.15720090634056572,80.04422466996259,0.1634146301434244,0.236741195758749,-0.71593314,-0.22192307,500.50864833095716,488.951720389413,529.7556402722578,469.7648246807634,-0.016338729766678748,-0.0031758490086824017
LOC_Os02g15610,115.59874759660201,0.14702014234534327,8.954499061240845,0.4381281353119935,0.5836708652914689,-0.45077044,0.011109174,2210.2837735829107,0.15562481311565113,152.2768885933532,0.382357159975673,0.5722275117110658,-0.7511719,-0.17000915,391.0962881471553,290.3751813983991,555.174981991387,278.2777286492573,-0.13638099875286328,-0.058778244030332626
LOC_Os02g15640,296.61414396082654,0.08304409469205243,26.03509385523209,0.5100221109014615,0.5606264893347187,-0.010923191,-0.38130602,8272.511470960519,0.13190256448989468,767.8804418853422,0.5475360309561383,0.5632375188361053,-0.3061017,-0.44326138,1268.4543650873452,1930.0553917790528,612.9812331576964,1956.624290650457,0.5035742484271971,0.18217763829445222
LOC_Os02g15660,430.2123121136283,0.03602871692051629,26.106353610305742,0.3315881158712992,0.3375540791960815,0.39610633,-0.08693005,31555.947646424098,-0.03562286897417366,2102.783843874762,0.3681582180848253,0.38524564784859744,1.806625,0.2351768,5994.308931105077,5637.703483228978,4474.805064915549,6023.428974240011,0.1290447251694787,-0.026632309301009786
LOC_Os02g15690,5.415670069623425,0.15465748212930902,0.8441123265114463,1.3344230374746,0.43496103025355815,-0.75653327,-0.19563341,263.4264857156473,0.15318458203994578,41.27692467631373,1.3539250088810313,0.42387893907696045,-0.95175546,-0.32336092,19.659063043737923,12.05330941653732,56.61703146817409,0.0,-0.022293724600748036,-0.002524860564914881
LOC_Os02g15740,5.547587569659014,0.14610833270837548,1.0370042672219393,3.211097729615467,0.2761167776481967,-0.7608609,-0.20019923,142.48549373347797,0.14439955580297764,26.597904150021368,3.1636494889281286,0.26588377577422,-0.9637348,-0.3380844,0.0,0.0,0.0,0.0,0.0,0.0
LOC_Os02g15750,641.8134154361687,-0.029449799758682227,63.390549066180036,0.5940475736454239,0.409830721030494,0.7596796,-0.38658804,30525.7649801643,-0.02343997130158093,3209.0145986508646,0.647058153090871,0.4128516747688661,1.2897652,-0.377303,5178.592995773197,4137.579614816846,2674.763174287481,6489.73695105408,0.3848463365323279,-0.09744432067334141
LOC_Os02g15800,22.162908810754253,0.16268463137019307,1.2418487977291315,0.30381928107477685,0.15167151031216283,-0.7049496,-0.19423085,475.45963474984444,0.15983993503327987,28.4728064257038,0.3267778047542196,0.22560516972080907,-0.92551404,-0.3320302,83.78815797675972,80.63676280329754,81.0673929058001,97.12192674255914,0.006969414658516063,-0.0014774435193186607
LOC_Os02g15860,680.0040184032226,-0.03300266890760273,111.64645601560612,1.5598708510616457,0.3077794139644965,0.36345488,-0.741037,4594.296824445348,0.11706188613989438,754.5494954858355,1.5614965318699998,0.31135557136516057,-0.7278123,-0.45321006,31.291240828663035,419.4851466708281,14.920991135688206,603.3483413666405,1.5793172339774861,1.1146659256603102
LOC_Os02g15870,72.25944575245475,0.1557928240604139,5.683170855440372,0.44612118397951583,0.2716327814791999,-0.57937366,-0.18540229,6016.792986150374,0.13562752253686355,479.3032564598473,0.45298308064682336,0.31010513103925874,-0.44872603,-0.22306232,1034.7648149152308,749.0672022555896,862.6834127992506,1027.2511482386064,0.02057114068128765,-0.038065687572463605
LOC_Os02g15880,200.77463965350444,0.11810060751681267,15.305894270625119,0.42993641797225096,0.5904214494779362,-0.24344148,-0.29668957,15293.081105481602,0.07762778112398949,1257.5149110687425,0.4706334004183667,0.5919658574640962,0.29163525,-0.44435385,2571.7946143253093,3148.105268519247,1387.0389834520631,3799.1777103795507,0.32261710443032926,0.06474588246091716
LOC_Os02g15900,696.8380020534772,-0.010884276280530236,39.06041980713873,0.3039435662789996,0.19874842786137262,1.1538633,0.2966704,17420.785505615422,0.047938048116654586,1000.7788065588866,0.31219999887546174,0.22415871285754316,0.637286,0.25591493,3540.8136012584982,2867.036678434181,3151.087699634134,3175.213384343721,0.0033113792670822597,-0.09164100029487496
LOC_Os02g15950,12.921557925294952,0.16529203154230415,0.7001340715771175,0.2929478002802258,0.25456382547213613,-0.7307403,-0.20169051,954.1994785411636,0.16156737447212827,53.98018815726308,0.3070023040643144,0.3423241929278426,-0.88165253,-0.3215357,185.7642764315394,165.8795159703663,153.86158931556423,192.68609704323848,0.005102104160290228,-0.0025675108976491476
LOC_Os02g15970,89.41246827079935,0.15916308477950109,5.645414239987637,0.34652994715558927,0.43828838088725186,-0.5198331,-0.08203116,2054.31785832564,0.15939628391906646,113.07719120013398,0.29799321886009533,0.39286652690595764,-0.76990664,-0.22110017,437.5982720469741,287.4123344391244,451.7494552252232,292.29811313469725,-0.06817893299020086,-0.06583014010931187
LOC_Os02g15980,21.913142671230467,0.16689118962961147,1.338709401117442,0.33406310457423943,0.34113902990510353,-0.70637494,-0.181193,1117.587623713018,0.15940348577390406,60.21157290022622,0.2911518770007688,0.2817852125012226,-0.8626426,-0.28636795,239.47205288065942,175.70551619557807,228.61947424756335,177.5123750435496,-0.009693761662915338,-0.011863556614023588
LOC_Os02g16000,200.6652158729631,0.13848781114066622,10.431907371578761,0.28015255045823206,0.4874404976659139,-0.19232832,0.07476671,9567.031407877454,0.12979506361054205,414.02807484503273,0.23055494124117842,0.4235363776347546,-0.0067235953,0.24169007,1756.2055457640581,1547.7235739292887,2043.5270837739295,1484.3067662644457,-0.1153103976647365,-0.045574076697938386
LOC_Os02g16010,2.643262254441426,0.1591253989365134,0.3236605429433208,0.8145261535156966,0.4531200243778914,-0.7600778,-0.20223482,196.03547779029853,0.15532180493162928,22.83147788588174,0.7521757446936468,0.43645938379476296,-0.9520031,-0.32962948,23.305533552021405,29.552044389999704,40.798422487264375,18.6412152749067,-0.002748848312810317,0.0008325128541372849
LOC_Os02g16030,6.6627084529321,0.15070670190960572,1.1014352996983108,1.5966040664336434,0.44612446556360397,-0.7549586,-0.19231229,178.68887757906444,0.1488459027592423,29.33546333964164,1.5594143500802664,0.43895663034833626,-0.95736843,-0.32913485,1.0782767268905595,8.796640998428515,29.0334390390729,0.0,-0.019785583898658535,0.009016681460853024
LOC_Os02g16040,199.73850157643105,0.13667438270185728,13.534531754830045,0.3752056539559583,0.26162778405214765,-0.20128764,-0.005173836,6941.022714085624,0.132736567053179,435.1919286925955,0.34383617320599336,0.22981344041865134,-0.28640556,-0.023819938,924.7981756769002,1478.700745300315,1109.5134762828443,1286.9556351808567,0.05018340476726364,0.158755754080812
LOC_Os02g16060,40.62376231354495,0.14646462868001825,5.634073331865851,1.0192559758156772,0.5503004080817379,-0.6877004,-0.26476383,3354.8388917402035,0.1298960644823085,467.74809369545983,1.0301602819831648,0.545263914871995,-0.7749603,-0.4807892,365.9373418078235,495.2814414795335,0.0,789.9134184860261,0.26060498600946475,0.011791997027806178
LOC_Os02g16270,33.91441101660091,0.1614966943073799,4.2188472737255065,0.836111192952587,0.5483533062968803,-0.6925435,-0.2462614,3712.3284001614265,0.13847784180270367,468.26616046459014,0.8559757819848883,0.5461603716350616,-0.72198516,-0.46321133,422.9601931704114,598.2824492208524,89.65667714444248,873.9899894124917,0.08767810554358647,0.01338466707891811
LOC_Os02g16450,29.460022263356535,0.16791699144793842,1.697885740018023,0.31330711887854207,0.381516098675441,-0.68512064,-0.16993035,1349.3192626852651,0.16005435659820105,72.7727979748665,0.29148272491429816,0.3052690919613432,-0.84070694,-0.2713262,301.1288081881297,214.17252962778892,302.2434637661556,197.97931220598596,-0.022093763738537924,-0.01779798572338102
LOC_Os02g16490,20.539015423546726,0.15420628702877892,2.7774188740490175,0.9701671849576724,0.5723824980416697,-0.7253933,-0.2371598,2126.669783082545,0.1480827320118971,286.36711848590477,0.9623980765016588,0.5772223664371047,-0.8396353,-0.43581358,232.3274760253018,326.9751659003804,0.0,521.579571115615,0.1277801045648689,0.006951594265783781
LOC_Os02g16540,20.513157195561476,0.16671733699482782,1.8400951990805232,0.5241552481500334,0.5468168876162787,-0.71458787,-0.21885508,1121.8977414609926,0.15911291280308193,106.79442938128419,0.5657377116482457,0.550365561540615,-0.8805521,-0.35784957,151.53688902272634,193.94870606610053,76.98400881570548,272.26486717886326,0.03840494723180706,0.007513839000447817
LOC_Os02g16550,375.89157167761533,0.08173519049278216,14.085832522598132,0.19837102388190284,0.5268326470805446,0.32340246,0.27416113,10650.828808000753,0.12323358445910004,295.17105798414127,0.1454629263711646,0.4469962808403478,0.10545299,0.25543347,1966.44258465999,2058.2377551980803,2230.9634495383925,1878.0974993300474,-0.0747377637518512,0.019804424908618667
